CLASS_NAME	PERSON_FULL_NAME	BEGIN_HH_TIME	SECTION_END_DATE	AVAIL_SEAT	DAY_CODE	BLDG_CODE	BEGIN_MM_TIME	FK_CDI_INSTR_TYPE	FK_SPM_SPCL_MTG_CD	COUNT_ON_WAITLIST	END_HH_TIME	PRIMARY_INSTR_FLAG	LONG_DESC	END_MM_TIME	SECTION_START_DATE	STP_ENRLT_FLAG	SCTN_ENRLT_QTY	START_DATE	ROOM_CODE	SECTION_NUMBER	SECT_CODE	BEFORE_DESC	SCTN_CPCTY_QTY	FK_SST_SCTN_STATCD
ANTH 296	Rivera-Collazo, Isabel C	0	2017-12-08	9999	 	TBA	0	TU	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	913148	020	 	9999	AC	
ANTH 296	D'Alpoim Guedes, Jade A	0	2017-12-08	9999	 	TBA	0	TU	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	913149	021	 	9999	AC	
ANTH 297	Algaze, Guillermo	0	2017-12-08	9999	 	TBA	0	TU	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	913150	001	 	9999	AC	
ANTH 297	Braswell, Geoffrey E.	0	2017-12-08	9999	 	TBA	0	TU	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	913151	002	 	9999	AC	
ANTH 297	Brenner, Suzanne A	0	2017-12-08	9999	 	TBA	0	TU	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	913152	003	 	9999	AC	
ANTH 297	Csordas, Thomas J.	0	2017-12-08	9998	 	TBA	0	TU	TBA	0	0	Y	                              	0	2017-09-28	N	1	 	TBA	913153	004	 	9999	AC	
ANTH 297	Goldstein, Paul S	0	2017-12-08	9999	 	TBA	0	TU	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	913154	005	 	9999	AC	
ANTH 297	Hankins, Joseph D.	0	2017-12-08	9999	 	TBA	0	TU	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	913155	006	 	9999	AC	
ANTH 297	Haviland, John B.	0	2017-12-08	9999	 	TBA	0	TU	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	913157	007	 	9999	AC	
ANTH 297	Jenkins, Janis A.	0	2017-12-08	9998	 	TBA	0	TU	TBA	0	0	Y	                              	0	2017-09-28	N	1	 	TBA	913158	008	 	9999	AC	
ANTH 297	Levy, Thomas E	0	2017-12-08	9999	 	TBA	0	TU	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	913159	009	 	9999	AC	
ANTH 297	Parish, Steven Martin	0	2017-12-08	9999	 	TBA	0	TU	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	913160	010	 	9999	AC	
ANTH 297	Pedersen, David	0	2017-12-08	9999	 	TBA	0	TU	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	913161	011	 	9999	AC	
ANTH 297	Postero, Nancy Grey	0	2017-12-08	9998	 	TBA	0	TU	TBA	0	0	Y	                              	0	2017-09-28	N	1	 	TBA	913162	012	 	9999	AC	
ANTH 297	Schoeninger, Margaret J	0	2017-12-08	9999	 	TBA	0	TU	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	913163	013	 	9999	AC	
ANTH 297	Semendeferi, Ekaterini	0	2017-12-08	9999	 	TBA	0	TU	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	913165	014	 	9999	AC	
ANTH 297	Strum, Shirley C.	0	2017-12-08	9999	 	TBA	0	TU	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	913166	015	 	9999	AC	
ANTH 297	Woolard, Kathryn A	0	2017-12-08	9999	 	TBA	0	TU	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	913167	016	 	9999	AC	
ANTH 297	Varma, Saiba	0	2017-12-08	9999	 	TBA	0	TU	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	913168	017	 	9999	AC	
ANTH 297	Non, Amy L	0	2017-12-08	9998	 	TBA	0	TU	TBA	0	0	Y	                              	0	2017-09-28	N	1	 	TBA	913169	018	 	9999	AC	
ANTH 297	Kang, Byung Chu	0	2017-12-08	9999	 	TBA	0	TU	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	913170	019	 	9999	AC	
ANTH 297	Rivera-Collazo, Isabel C	0	2017-12-08	9999	 	TBA	0	TU	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	913171	020	 	9999	AC	
ANTH 297	D'Alpoim Guedes, Jade A	0	2017-12-08	9999	 	TBA	0	TU	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	913172	021	 	9999	AC	
ANTH 298	Algaze, Guillermo	0	2017-12-08	9999	 	TBA	0	TU	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	913173	001	 	9999	AC	
ANTH 298	Braswell, Geoffrey E.	0	2017-12-08	9999	 	TBA	0	TU	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	913174	002	 	9999	AC	
ANTH 298	Brenner, Suzanne A	0	2017-12-08	9997	 	TBA	0	TU	TBA	0	0	Y	                              	0	2017-09-28	N	2	 	TBA	913175	003	 	9999	AC	
ANTH 298	Csordas, Thomas J.	0	2017-12-08	9998	 	TBA	0	TU	TBA	0	0	Y	                              	0	2017-09-28	N	1	 	TBA	913176	004	 	9999	AC	
ANTH 298	Goldstein, Paul S	0	2017-12-08	9999	 	TBA	0	TU	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	913177	005	 	9999	AC	
ANTH 298	Hankins, Joseph D.	0	2017-12-08	9999	 	TBA	0	TU	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	913179	006	 	9999	AC	
ANTH 298	Haviland, John B.	0	2017-12-08	9999	 	TBA	0	TU	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	913180	007	 	9999	AC	
ANTH 298	Jenkins, Janis A.	0	2017-12-08	9997	 	TBA	0	TU	TBA	0	0	Y	                              	0	2017-09-28	N	2	 	TBA	913181	008	 	9999	AC	
ANTH 298	Levy, Thomas E	0	2017-12-08	9999	 	TBA	0	TU	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	913182	009	 	9999	AC	
ANTH 298	Parish, Steven Martin	0	2017-12-08	9997	 	TBA	0	TU	TBA	0	0	Y	                              	0	2017-09-28	N	2	 	TBA	913183	010	 	9999	AC	
ANTH 298	Pedersen, David	0	2017-12-08	9998	 	TBA	0	TU	TBA	0	0	Y	                              	0	2017-09-28	N	1	 	TBA	913184	011	 	9999	AC	
ANTH 298	Postero, Nancy Grey	0	2017-12-08	9996	 	TBA	0	TU	TBA	0	0	Y	                              	0	2017-09-28	N	3	 	TBA	913185	012	 	9999	AC	
ANTH 298	Schoeninger, Margaret J	0	2017-12-08	9999	 	TBA	0	TU	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	913186	013	 	9999	AC	
ANTH 298	Semendeferi, Ekaterini	0	2017-12-08	9999	 	TBA	0	TU	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	913187	014	 	9999	AC	
ANTH 298	Strum, Shirley C.	0	2017-12-08	9999	 	TBA	0	TU	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	913188	015	 	9999	AC	
ANTH 298	Woolard, Kathryn A	0	2017-12-08	9999	 	TBA	0	TU	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	913189	016	 	9999	AC	
ANTH 298	Varma, Saiba	0	2017-12-08	9999	 	TBA	0	TU	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	913190	017	 	9999	AC	
ANTH 298	Non, Amy L	0	2017-12-08	9998	 	TBA	0	TU	TBA	0	0	Y	                              	0	2017-09-28	N	1	 	TBA	913191	018	 	9999	AC	
ANTH 298	Kang, Byung Chu	0	2017-12-08	9999	 	TBA	0	TU	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	913192	019	 	9999	AC	
ANTH 298	Rivera-Collazo, Isabel C	0	2017-12-08	9999	 	TBA	0	TU	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	913193	020	 	9999	AC	
ANTH 298	D'Alpoim Guedes, Jade A	0	2017-12-08	9999	 	TBA	0	TU	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	913194	021	 	9999	AC	
ANTH 299	Algaze, Guillermo	0	2017-12-08	9997	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	2	 	TBA	913195	001	 	9999	AC	
ANTH 299	Braswell, Geoffrey E.	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	913196	002	 	9999	AC	
ANTH 299	Brenner, Suzanne A	0	2017-12-08	9998	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	1	 	TBA	913197	003	 	9999	AC	
ANTH 299	Csordas, Thomas J.	0	2017-12-08	9997	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	2	 	TBA	913198	004	 	9999	AC	
ANTH 299	Goldstein, Paul S	0	2017-12-08	9998	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	1	 	TBA	913199	005	 	9999	AC	
ANTH 299	Hankins, Joseph D.	0	2017-12-08	9995	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	4	 	TBA	913200	006	 	9999	AC	
ANTH 299	Haviland, John B.	0	2017-12-08	9998	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	1	 	TBA	913201	007	 	9999	AC	
ANTH 299	Jenkins, Janis A.	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	913202	008	 	9999	AC	
ANTH 299	Levy, Thomas E	0	2017-12-08	9995	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	4	 	TBA	913203	009	 	9999	AC	
ANTH 299	Parish, Steven Martin	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	913204	010	 	9999	AC	
ANTH 299	Pedersen, David	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	913205	011	 	9999	AC	
ANTH 299	Postero, Nancy Grey	0	2017-12-08	9997	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	2	 	TBA	913206	012	 	9999	AC	
ANTH 299	Schoeninger, Margaret J	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	913207	013	 	9999	AC	
ANTH 299	Semendeferi, Ekaterini	0	2017-12-08	9996	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	3	 	TBA	913208	014	 	9999	AC	
ANTH 299	Strum, Shirley C.	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	913209	015	 	9999	AC	
ANTH 299	Woolard, Kathryn A	0	2017-12-08	9998	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	1	 	TBA	913210	016	 	9999	AC	
ANTH 299	Varma, Saiba	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	913211	017	 	9999	AC	
ANTH 299	Non, Amy L	0	2017-12-08	9998	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	1	 	TBA	913212	018	 	9999	AC	
ANTH 299	Kang, Byung Chu	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	913213	019	 	9999	AC	
ANTH 299	Rivera-Collazo, Isabel C	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	913214	020	 	9999	AC	
ANTH 299	D'Alpoim Guedes, Jade A	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	913215	021	 	9999	AC	
ANTH 500	Staff	0	2017-12-08	9987	 	TBA	0	SE	TBA	0	0	 	                              	0	2017-09-28	N	12	 	TBA	919401	A00	 	9999	AC	
AUD 236	Harris, Jeffrey Paul	0	2017-12-08	11	 	TBA	0	PR	TBA	0	0	Y	                              	0	2017-09-28	N	4	 	TBA	921488	A01	 	15	AC	
AUD 236	Harris, Jeffrey Paul	0	2017-12-08	15	 	TBA	0	SE	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	921487	A00	 	15	NC	
AUD 257	Zettner, Erika	0	2017-12-08	6	 	TBA	0	LE	TBA	0	0	Y	                              	0	2017-09-28	N	9	 	TBA	921489	A00	 	15	AC	
AUD 263	Zettner, Erika	0	2017-12-08	6	 	TBA	0	LE	TBA	0	0	Y	                              	0	2017-09-28	N	9	 	TBA	921490	A00	 	15	AC	
AUD 271	Spriggs, Meghan K	0	2017-12-08	6	 	TBA	0	LE	TBA	0	0	Y	                              	0	2017-09-28	N	9	 	TBA	921491	A00	 	15	AC	
AUD 284	Zettner, Erika	0	2017-12-08	11	 	TBA	0	PR	TBA	0	0	Y	                              	0	2017-09-28	N	4	 	TBA	921493	A01	 	15	AC	
AUD 284	Spriggs, Meghan K	0	2017-12-08	12	 	TBA	0	PR	TBA	0	0	Y	                              	0	2017-09-28	N	3	 	TBA	921495	B01	 	15	AC	
AUD 284	Zettner, Erika	0	2017-12-08	15	 	TBA	0	SE	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	921492	A00	 	15	NC	
AUD 284	Spriggs, Meghan K	0	2017-12-08	15	 	TBA	0	SE	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	921494	B00	 	15	NC	
AUD 291	Zettner, Erika	0	2017-12-08	6	 	TBA	0	DI	TBA	0	0	Y	                              	0	2017-09-28	N	9	 	TBA	921496	A00	 	15	AC	
AUD 296	Zettner, Erika	0	2017-12-08	7	 	TBA	0	LA	TBA	0	0	Y	                              	0	2017-09-28	N	8	 	TBA	921497	A00	 	15	AC	
AUD 296	Harris, Jeffrey Paul	0	2017-12-08	15	 	TBA	0	LA	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	921498	B00	 	15	AC	
AUD 296	Ryan, Allen F.	0	2017-12-08	15	 	TBA	0	LA	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	921499	C00	 	15	AC	
AUD 298	Zettner, Erika	0	2017-12-08	15	 	TBA	0	LA	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	921500	A00	 	15	AC	
AUD 298	Harris, Jeffrey Paul	0	2017-12-08	15	 	TBA	0	LA	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	921501	B00	 	15	AC	
AUD 298	Ryan, Allen F.	0	2017-12-08	15	 	TBA	0	LA	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	921502	C00	 	15	AC	
AUD 299	Zettner, Erika	0	2017-12-08	15	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	921503	A00	 	15	AC	
AUD 299	Harris, Jeffrey Paul	0	2017-12-08	15	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	921504	B00	 	15	AC	
AUD 299	Ryan, Allen F.	0	2017-12-08	15	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	921505	C00	 	15	AC	
AWP 1	Given, William Allan	8	2017-12-08	1	13	MANDE	0	SE	  	0	9	Y	                              	20	2017-09-28	N	14	2017-09-28	B-146	919450	001	 	15	AC	
AWP 1	Haugh, Megan Nicole	8	2017-12-08	14	13	MANDE	0	SE	  	0	9	Y	                              	20	2017-09-28	N	1	2017-09-28	B-152	919451	002	 	15	AC	
AWP 1	McCarthy, Jenna L	8	2017-12-08	14	13	MANDE	0	SE	  	0	9	Y	                              	20	2017-09-28	N	1	2017-09-28	B-153	919452	003	 	15	AC	
AWP 1	Steinberg, Stacy A	8	2017-12-08	13	13	CENTR	0	SE	  	0	9	Y	                              	20	2017-09-28	N	2	2017-09-28	208  	919454	005	 	15	AC	
AWP 1	Given, William Allan	8	2017-12-08	0	24	MANDE	0	SE	  	0	9	Y	                              	20	2017-09-28	N	15	2017-09-28	B-146	919455	006	 	15	AC	
AWP 1	Haugh, Megan Nicole	8	2017-12-08	7	24	MANDE	0	SE	  	0	9	Y	                              	20	2017-09-28	N	8	2017-09-28	B-152	919456	007	 	15	AC	
AWP 1	Steinberg, Stacy A	8	2017-12-08	11	24	MANDE	0	SE	  	0	9	Y	                              	20	2017-09-28	N	4	2017-09-28	B-153	919457	008	 	15	AC	
AWP 1	Given, William Allan	9	2017-12-08	1	13	MANDE	30	SE	  	0	10	Y	                              	50	2017-09-28	N	14	2017-09-28	B-146	919458	009	 	15	AC	
AWP 1	Haugh, Megan Nicole	9	2017-12-08	0	13	MANDE	30	SE	  	0	10	Y	                              	50	2017-09-28	N	15	2017-09-28	B-152	919459	010	 	15	AC	
AWP 1	Christie, Veronica Ann	9	2017-12-08	1	13	MANDE	30	SE	  	0	10	Y	                              	50	2017-09-28	N	14	2017-09-28	B-153	919460	011	 	15	AC	
AWP 1	Twohig, Niall Ivan	9	2017-12-08	2	13	MCGIL	30	SE	  	0	10	Y	                              	50	2017-09-28	N	12	2017-09-28	2334 	919461	012	 	14	AC	
AWP 1	Tessier, Jillian Marie	9	2017-12-08	0	24	MANDE	30	SE	  	0	10	Y	                              	50	2017-09-28	N	15	2017-09-28	B-146	919462	013	 	15	AC	
AWP 1	Coulter, Jane Elisabeth	9	2017-12-08	0	24	MANDE	30	SE	  	0	10	Y	                              	50	2017-09-28	N	15	2017-09-28	B-152	919463	014	 	15	AC	
AWP 1	Tsurska, Olena Anatoliyivn	9	2017-12-08	0	24	MANDE	30	SE	  	0	10	Y	                              	50	2017-09-28	N	15	2017-09-28	B-153	919464	015	 	15	AC	
AWP 1	Martin, Noel B	9	2017-12-08	0	24	MCGIL	30	SE	  	0	10	Y	                              	50	2017-09-28	N	14	2017-09-28	2330 	919465	016	 	14	AC	
AWP 1	Steinberg, Stacy A	11	2017-12-08	0	13	CENTR	0	SE	  	0	12	Y	                              	20	2017-09-28	N	15	2017-09-28	224A 	919466	017	 	15	AC	
AWP 1	Fitzgerald, Rachelle Aloys	11	2017-12-08	0	13	MANDE	0	SE	  	0	12	Y	                              	20	2017-09-28	N	15	2017-09-28	B-152	919467	018	 	15	AC	
AWP 1	Babcock, Joseph Diliberto	11	2017-12-08	0	13	MANDE	0	SE	  	0	12	Y	                              	20	2017-09-28	N	15	2017-09-28	B-153	919468	019	 	15	AC	
AWP 1	Curiel, Sarah Anastasia	11	2017-12-08	7	13	MCGIL	0	SE	  	0	12	Y	                              	20	2017-09-28	N	7	2017-09-28	2334 	919469	020	 	14	AC	
AWP 1	Tessier, Jillian Marie	11	2017-12-08	0	24	MANDE	0	SE	  	0	12	Y	                              	20	2017-09-28	N	15	2017-09-28	B-146	919470	021	 	15	AC	
AWP 1	Babcock, Joseph Diliberto	11	2017-12-08	0	24	MANDE	0	SE	  	1	12	Y	                              	20	2017-09-28	Y	15	2017-09-28	B-152	919471	022	 	15	AC	
AWP 1	Sheredos, Benjamin C	11	2017-12-08	0	24	MANDE	0	SE	  	0	12	Y	                              	20	2017-09-28	N	15	2017-09-28	B-153	919472	023	 	15	AC	
AWP 1	Krizovensky, Jaclyn A	12	2017-12-08	0	24	MANDE	30	SE	  	0	13	Y	                              	50	2017-09-28	N	15	2017-09-28	B-146	919473	024	 	15	AC	
AWP 1	Sheredos, Benjamin C	12	2017-12-08	3	24	MANDE	30	SE	  	0	13	Y	                              	50	2017-09-28	N	12	2017-09-28	B-152	919476	026	 	15	AC	
AWP 1	McCarthy, Jenna L	12	2017-12-08	5	24	MANDE	30	SE	  	0	13	Y	                              	50	2017-09-28	N	10	2017-09-28	B-153	919477	027	 	15	AC	
AWP 1	Fitzgerald, Rachelle Aloys	14	2017-12-08	1	13	MANDE	0	SE	  	0	15	Y	                              	20	2017-09-28	N	14	2017-09-28	B-146	919478	028	 	15	AC	
AWP 1	Krizovensky, Jaclyn A	14	2017-12-08	9	13	MANDE	0	SE	  	0	15	Y	                              	20	2017-09-28	N	6	2017-09-28	B-152	919479	029	 	15	AC	
AWP 1	Sheredos, Benjamin C	14	2017-12-08	12	13	MANDE	0	SE	  	0	15	Y	                              	20	2017-09-28	N	3	2017-09-28	B-153	919480	030	 	15	AC	
AWP 1	Wilson, Natalie Ann	14	2017-12-08	10	13	MCGIL	0	SE	  	0	15	Y	                              	20	2017-09-28	N	4	2017-09-28	2334 	919481	031	 	14	AC	
AWP 1	McCarthy, Jenna L	14	2017-12-08	0	24	MANDE	0	SE	  	0	15	Y	                              	20	2017-09-28	N	15	2017-09-28	B-146	919482	032	 	15	AC	
AWP 1	Miller, Alyssa R	14	2017-12-08	4	24	MANDE	0	SE	  	0	15	Y	                              	20	2017-09-28	N	11	2017-09-28	B-152	919483	033	 	15	AC	
AWP 1	Gonzales, Paulina Margarita	14	2017-12-08	0	24	MANDE	0	SE	  	0	15	Y	                              	20	2017-09-28	N	0	2017-09-28	B-153	919484	034	 	0	AC	
AWP 1	Fitzgerald, Rachelle Aloys	14	2017-12-08	11	24	MCGIL	0	SE	  	0	15	Y	                              	20	2017-09-28	N	3	2017-09-28	2330 	919485	035	 	14	AC	
AWP 1	Krizovensky, Jaclyn A	15	2017-12-08	11	13	MANDE	30	SE	  	0	16	Y	                              	50	2017-09-28	N	4	2017-09-28	B-146	919486	036	 	15	AC	
AWP 1	Miller, Alyssa R	15	2017-12-08	13	13	MANDE	30	SE	  	0	16	Y	                              	50	2017-09-28	N	2	2017-09-28	B-152	919487	037	 	15	AC	
AWP 1	Babcock, Joseph Diliberto	15	2017-12-08	11	13	MANDE	30	SE	  	0	16	Y	                              	50	2017-09-28	N	4	2017-09-28	B-153	919488	038	 	15	AC	
AWP 1	Miller, Alyssa R	15	2017-12-08	7	24	MANDE	30	SE	  	0	16	Y	                              	50	2017-09-28	N	8	2017-09-28	B-152	919489	039	 	15	AC	
AWP 1	Tessier, Jillian Marie	15	2017-12-08	15	24	MANDE	30	SE	  	0	16	Y	                              	50	2017-09-28	N	0	2017-09-28	B-153	919490	040	 	15	AC	
AWP 1	Gocsik, Karen Marie	14	2017-12-08	6	13	     	0	SE	  	0	15	Y	                              	20	2017-09-28	N	6	2017-09-28	     	920082	041	 	12	AC	
AWP 1	Twohig, Niall Ivan	9	2017-12-08	0	24	CENTR	30	SE	  	0	10	Y	                              	50	2017-09-28	N	0	2017-09-28	224C 	920083	042	 	0	AC	
AWP 1	Twohig, Niall Ivan	11	2017-12-08	0	24	CENTR	0	SE	  	0	12	Y	                              	20	2017-09-28	N	0	2017-09-28	224C 	920084	043	 	0	AC	
AWP 1	Picciotto, Madeleine	12	2017-12-08	0	24	CENTR	30	SE	  	0	13	Y	                              	50	2017-09-28	N	0	2017-09-28	224C 	920085	044	 	0	AC	
AWP 1	Picciotto, Madeleine	14	2017-12-08	0	24	CENTR	0	SE	  	0	15	Y	                              	20	2017-09-28	N	0	2017-09-28	224C 	920086	045	 	0	AC	
AWP 1	Staff	0	2017-12-08	0	 	TBA	0	SE	TBA	0	0	 	                              	0	2017-09-28	N	0	 	TBA	919453	004	AC                            	0	CA	
AWP 1	Staff	0	2017-12-08	0	 	TBA	0	SE	TBA	0	0	 	                              	0	2017-09-28	N	0	 	TBA	919475	025	AC                            	0	CA	
AWP 2A	Tsurska, Olena Anatoliyivn	9	2017-12-08	0	13	MCGIL	30	SE	  	12	10	Y	                              	50	2017-09-28	Y	14	2017-09-28	2322 	919491	001	 	14	AC	
AWP 2A	Gocsik, Karen Marie	9	2017-12-08	0	24	CENTR	30	SE	  	4	10	Y	                              	50	2017-09-28	Y	15	2017-09-28	224A 	919492	002	 	15	AC	
AWP 2A	Christie, Veronica Ann	9	2017-12-08	0	24	HSS  	30	SE	  	15	10	Y	                              	50	2017-09-28	Y	14	2017-09-28	1106B	919493	003	 	14	AC	
AWP 2A	Tsurska, Olena Anatoliyivn	11	2017-12-08	0	13	MCGIL	0	SE	  	11	12	Y	                              	20	2017-09-28	Y	14	2017-09-28	2322 	919494	004	 	14	AC	
AWP 2A	Curiel, Sarah Anastasia	11	2017-12-08	0	24	CENTR	0	SE	  	19	12	Y	                              	20	2017-09-28	Y	0	2017-09-28	224A 	919495	005	 	0	AC	
AWP 2A	Christie, Veronica Ann	11	2017-12-08	0	24	HSS  	0	SE	  	12	12	Y	                              	20	2017-09-28	Y	15	2017-09-28	1106B	919496	006	 	15	AC	
AWP 2A	Coulter, Jane Elisabeth	12	2017-12-08	0	24	CENTR	30	SE	  	18	13	Y	                              	50	2017-09-28	Y	15	2017-09-28	224A 	919498	008	 	15	AC	
AWP 2A	Gonzales, Paulina Margarita	14	2017-12-08	0	13	MCGIL	0	SE	  	12	15	Y	                              	20	2017-09-28	Y	14	2017-09-28	2322 	919499	009	 	14	AC	
AWP 2A	Gonzales, Paulina Margarita	15	2017-12-08	0	13	MCGIL	30	SE	  	11	16	Y	                              	50	2017-09-28	Y	14	2017-09-28	2322 	919500	010	 	14	AC	
AWP 2A	Wilson, Natalie Ann	9	2017-12-08	0	24	CENTR	30	SE	  	16	10	Y	                              	50	2017-09-28	Y	0	2017-09-28	224B 	920087	011	 	0	AC	
AWP 2A	Wilson, Natalie Ann	11	2017-12-08	0	24	CENTR	0	SE	  	18	12	Y	                              	20	2017-09-28	Y	0	2017-09-28	224B 	920088	012	 	0	AC	
AWP 2A	Staff	0	2017-12-08	0	 	TBA	0	SE	TBA	0	0	 	                              	0	2017-09-28	N	0	 	TBA	919497	007	AC                            	0	CA	
AWP 2B	Bauer, Holly Jean	9	2017-12-08	-8	24	     	30	SE	  	0	10	Y	                              	50	2017-09-28	N	8	2017-09-28	     	919501	001	 	0	AC	
AWP 195	Gocsik, Karen Marie	11	2017-12-08	15	13	MANDE	0	SE	  	0	11	Y	                              	50	2017-09-28	N	0	2017-09-28	127  	928126	A00	 	15	AC	
AWP 195	Gocsik, Karen Marie	11	2017-12-08	15	2	MANDE	30	SE	FI	0	14	Y	                              	29	2017-09-28	N	0	2017-12-12	127  	928126	A00	 	15	AC	
AWP 500	Staff	12	2017-12-08	-5	3	     	30	PR	  	0	15	 	                              	20	2017-09-28	N	5	2017-09-28	     	922374	A00	 	0	AC	
BENG 2	Wheeler, Bruce Christopher	9	2017-12-08	13	3	PFBH 	30	LE	  	0	10	Y	                              	50	2017-09-28	N	27	2017-09-28	161  	912350	A00	 	40	AC	
BENG 2	Wheeler, Bruce Christopher	8	2017-12-08	13	3	PFBH 	0	LE	FI	0	10	Y	                              	59	2017-09-28	N	27	2017-12-13	161  	912350	A00	 	40	AC	
BENG 2	Staff	0	2017-12-08	40	 	TBA	0	PR	TBA	0	0	 	                              	0	2017-09-28	N	0	 	TBA	912351	A01	 	40	NC	
BENG 87	Mc Culloch, Andrew Douglas	14	2017-12-08	0	4	PFBH 	0	SE	  	11	14	Y	Engineering the Heart         	50	2017-09-28	Y	20	2017-09-28	291  	922555	A00	 	20	AC	
BENG 87	Schmid-Schoenbein, Geert W	16	2017-12-08	0	5	PFBH 	0	SE	  	8	16	Y	Research Directions in BENG   	50	2017-09-28	Y	20	2017-09-28	291  	922556	B00	 	20	AC	
BENG 97	Gough, David A.	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	928137	001	 	9999	AC	
BENG 110	Mc Culloch, Andrew Douglas	9	2017-12-08	0	1	CENTR	0	DI	  	0	9	Y	                              	50	2017-09-28	N	31	2017-09-28	217A 	912353	A01	 	31	AC	
